CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
CB114980,10005081011,2,100,304484.1799,2771700.09
CB112072,10002021834,3,100,304560.8644,2771427.539
CE103481,10011250742,3,100,307637.8,2764424
C8124016,10008082120,3,100,303096.8,2770648
C8122475,10005131548,3,100,304764.5625,2770715
C5112228,10002142230,2,100,300355,2773120
C7126481,10006042325,3,100,302196.332,2772651.997
C7122984,10001281730,2,100,303086.625,2773030.75
CC112290,10008121738,3,100,302175.3,2775397
C9113865,10004241210,3,100,300918.8438,2770752.5
C7121892,10001091417,2,100,302391.5505,2771850.461
CA110863,10008302000,3,100,301674,2768821
C9107798,10004010820,3,100,301666.0795,2771310.252
C9113972,10005191626,3,100,300970.0335,2771572.037
CC122544,10006212250,3,100,301850.3125,2777293
CD109604,10003011000,2,100,300797.8783,2777786.045
CE106673,10003051630,2,100,307096.8438,2764838.25
C6114143,10006261400,2,100,299856.7188,2770123
CC125331,10011072200,2,100,302845.4,2776785
C6111016,10004250740,3,100,299084.8826,2769598.727
C7126925,10007200522,2,100,303434.3,2772731
CB115263,10007272019,2,100,306028.8,2771313
CD113682,10007021310,3,100,306029.4,2771315
CB117915,10011301900,3,100,305237.4,2772237
CG125312,10008231115,3,100,306027.6,2771317
C8127661,10012170120,3,100,306028.8,2771317
C8128363,10012260945,3,100,306029.3,2771314
C9111172,10012031650,2,100,302553.5,2770486
C8124572,10007082150,3,100,302511.4,2768603
CG124119,10007060920,2,100,308251.4,2773296
CC122318,10007150135,2,100,302274.1,2775871
CD112102,10002041700,2,100,299615.6875,2780939.75
C9113713,10005250730,2,100,301706.0444,2771392.537
CI119360,10004291224,2,100,308157.8097,2770531.369
CD115550,10005051940,2,100,300799.708,2777661.382
CA109463,10011101825,2,100,301492.3,2768870
CI120324,10008101407,2,100,305943.5,2770631
CG124179,10008041850,2,100,311026.7,2773768
C7123856,10002180645,2,100,302601.1803,2771424.572
CG124731,10008010905,3,100,306025,2771318
C7123254,10002031327,2,100,302895.9094,2772860.671
CB117720,10010290952,2,100,307805.025,2773605.439
CD114516,10011081700,3,100,301261.7,2779173
CD116331,10010042250,3,100,299984.8,2781149
CB119206,10010201042,2,100,304071.6,2772492
CG121061,10011290713,2,100,306024.7,2771314
C8127956,10012141930,2,100,303346.5,2770678
CD106882,10003080800,3,100,300231.6187,2776947.422
CB116384,10008261810,2,100,304066.6,2772306
C9114636,10012022240,3,100,300601,2771367
CB119839,10011071714,3,100,306090.6,2772655
C9112080,10008232215,3,100,301130.1,2771271
CI122210,10012180022,3,100,306024.4,2771313
CB115941,10008241245,3,100,305459.3,2771802
CH105393,10005061030,2,100,308257.5,2771973
CH105361,10006031320,2,100,311981.4459,2770374.672
C5119457,10011060030,2,100,301446.8,2772899
CD115723,10008081800,3,100,301969.8,2779254
C7123104,10002182205,2,100,301917.98,2773663.988
CB116434,10008130954,3,100,305374.7,2772530
CC122958,10006271215,2,100,300313.2813,2776012.25
C7130666,10010280130,2,100,302207.4,2773661
CG127491,10011201239,2,100,311120.2,2773967
C8118440,10001250955,3,100,305117.3727,2769888.909
CE103487,10011301518,3,100,306030.8,2771316
CE107394,10006300940,2,100,305719.4669,2764199.762
C5120269,10012070149,2,100,301438.2,2772586
CC120797,10005091808,2,100,300635.2188,2775193.5
C8121002,10003021900,3,100,303678.7619,2767361.514
CA111057,10012121815,3,100,301078.8,2769616
C7125067,10004010715,3,100,304194.8438,2774803.75
CG127119,10011071650,3,100,308768.4,2773459
C8118093,10002100830,2,100,304667.9955,2769206.507
CF106073,10010291520,3,100,303916.3,2765780
CF105002,10003141830,2,100,303807.3125,2765173.25
C7127978,10008211005,3,100,306028.1,2771314
C6113823,10005091755,2,100,300331.4375,2771270.25
C7134277,10012120630,2,100,301703.3,2771394
CD116525,10010301815,2,100,300484.3,2779008
CA106188,10011201411,2,100,302113.5,2768627
CB113805,10002150725,3,100,304228.2588,2771739.51
CB117480,10011101640,3,100,306055,2771858
CB114784,10005242038,3,100,304521.0938,2771942.25
C8123181,10006172020,3,100,303006.8438,2770544.25
C7129922,10010020122,2,100,302529.9,2773639
C8126047,10010121620,3,100,303873.6,2770367
CI117225,10007081927,3,100,306875.8,2770422
CB114067,10006101545,2,100,305973.6875,2771443.5
CG121207,10002210910,2,100,307904.9811,2773748.012
C5115879,10007101520,3,100,300528.3,2774441
CG120657,10003291850,3,100,306908.4063,2774412
C7124336,10005171524,3,100,303376.2841,2772996.686
CF107370,10012152140,2,100,304023.5,2765295
C8126134,10009261645,3,100,304599.2,2768628
CC123723,10010232339,2,100,302424.9,2776693
CF104586,10001301620,2,100,303935.0156,2765303.269
C5118549,10009280720,2,100,300918.6,2771632
C6117254,10009060000,2,100,299651.9,2768993
C8124448,10008201950,3,100,306025.8,2771314
C8125260,10010090335,2,100,306027.4,2771313
CB117724,10011042155,3,100,304480.3,2771092
CB112867,10003311133,2,100,306441.6875,2772051.75
C8125516,10010172005,3,100,306030,2771312
C7126755,10007241120,2,100,306029.2,2771312
CG125988,10008301725,2,100,306556.1,2774969
CC122716,10006181200,2,100,304416.4688,2776775
CI120857,10008192013,2,100,306418.3,2769085
CG120839,10004110920,2,100,307939,2772180
C8117855,10001231610,3,100,305133.6875,2770367.75
C7129882,10009251647,2,100,302810.2,2773072
C8127195,10012092055,2,100,304960.8,2770723
C5113494,10008112010,2,100,300357.6,2773122
C8127234,10011211019,3,100,304551.6,2770367
C5118004,10009101815,2,100,301443.6,2772436
C8122095,10005040700,2,100,304558.5102,2771078.984
C6117438,10012062025,3,100,299692,2769674
C5119905,10008251305,3,100,300983.3,2773076
CG119823,10001250900,2,100,306116.153,2775155.185
C7123949,10002251830,3,100,302796.5405,2771510.183
CC121186,10004162005,3,100,301978.7009,2775419.694
CD113725,10007271805,2,100,306028,2771314
CG121623,10003152000,2,100,307697.1055,2774292.203
CH109616,10010281036,2,100,310753.8,2772215
C8124752,10009230010,3,100,304790.9,2769254
CG127158,10012101530,2,100,307832.5,2774770
C9112123,10008181435,2,100,301140.4,2770888
C9113178,10003201229,2,100,302903.3438,2769964
C6113212,10005301020,2,100,300400.4375,2770673.5
CH104712,10008170837,3,100,311182.2,2771182
CD111947,10001190738,3,100,301810.4063,2779269.25
CC116777,10001090940,2,100,302429.2485,2776469.645
C7134006,10011260400,2,100,302210.9,2772597
CG120679,10001261755,2,100,307593.0319,2774273.263
CD109430,10004201830,2,100,299967.5625,2776919.5
CG122864,10006152115,3,100,309642.4375,2775677.25
CC123201,10008011730,3,100,306025.6,2771312
CF106054,10011250920,2,100,306024.7,2771313
CA109743,10005272200,2,100,302434,2767330
CA109565,10012141020,2,100,300618.7,2769138
CD109748,10003041925,3,100,300201.1875,2780920.75
C8122952,10005311910,3,100,304606.3528,2770490.048
CF105095,10009192008,2,100,303695,2765172
CC121473,10007031949,3,100,302604.8,2778434
CC118712,10003082156,3,100,301812.4476,2776536.703
CE109854,10001210333,3,100,306893.8526,2766370.471
CC119010,10001311231,2,100,301717.6257,2776936.643
C5111560,10001081529,3,100,300635.6474,2771452.898
C8123587,10008291740,2,100,304586,2769689
CG123698,10008291630,3,100,307518.3,2772871
CC122798,10009220805,3,100,303334.9,2777168
C9111103,10011111155,3,100,301491.5,2771149
CG119646,10001261300,2,100,308762.3543,2773527.501
CC119179,10003232210,2,100,300791.9375,2775506
CE106255,10004201210,2,100,304359.7188,2764622.5
CD109455,10003201620,2,100,299521.625,2779467.75
CB114674,10006061320,3,100,306158.4688,2772084.25
C8122123,10005031100,2,100,303104.9688,2768735.75
CG121900,10005131300,2,100,308154.7391,2773306.643
CI109957,10003062150,2,100,305833.9941,2770439.023
C5118468,10011110023,2,100,300356.6,2773119
CD115195,10005021628,3,100,299678.4688,2780816
CG126206,10010081015,3,100,307201.8,2775482
C7123901,10003231745,3,100,301792.25,2771875
C7124995,10005021130,3,100,301954.1501,2773106.114
CD115741,10009091925,3,100,306029.3,2771313
C7124062,10003251000,2,100,302647.9912,2771460.005
CI122145,10011281804,2,100,306287,2770678
CG121120,10001311630,3,100,307493.9389,2772955.439
C8120706,10002270240,2,100,304196.4875,2770870.499
C9112363,10008062152,3,100,301392.8,2771202
C8118688,10003051920,3,100,305211.8125,2769839.5
C9112972,10004070115,3,100,300965.0307,2771556.009
C9112220,10008060815,3,100,302109.7,2770055
CD114576,10006071605,2,100,299568.3661,2779480.788
C8124127,10007291910,3,100,304535.3,2770303
C5110543,10002251320,2,100,301382.4688,2771796.5
C9113969,10005051620,2,100,300683.3475,2770754.961
CC125632,10011081820,2,100,301580.9,2776178
C9113410,10010111000,2,100,302540.3,2770897
CF105958,10010282300,1,100,303597,2766739
C5118433,10011020950,2,100,300475.1,2772487
CG119447,10001022045,3,100,307322.8858,2773993.602
C7126756,10007241320,2,100,302387.1,2773275
CG120608,10002190035,2,100,310478.8081,2773967.279
CC119966,10003042145,2,100,299373.606,2776483.886
C6120298,10011141130,2,100,299806.5,2770424
CI124701,10011240845,2,100,305379.7,2769238
CE108531,10010211850,3,100,306024.6,2771315
CD115489,10005210600,2,100,300230.507,2776947.71
CH109653,10012222118,3,100,310291.6,2772329
C5113243,10010130820,2,100,301003.7,2772391
CD112799,10012062150,2,100,297367.6,2781088
CE109056,10008030810,3,100,306009.8,2764868
C7123563,10006150819,2,100,304076.8166,2772984.949
C8105854,10010071125,3,100,304476.6,2770810
CE107144,10004201643,2,100,305877.2647,2764158.973
C7123720,10003112125,2,100,304376.4063,2774953.5
C5121038,10012230215,2,100,306025.4,2771318
C6119841,10007311118,2,100,299855.8,2770692
CI115229,10004191430,3,100,306226.0233,2769748.032
CG120602,10002091340,2,100,307491.6248,2773973.345
C7124375,10008061810,3,100,302611.4,2771419
C8124138,10008132100,3,100,304845.3,2768731
C8122055,10004240745,3,100,303636.9375,2767592.5
C8127432,10011271845,2,100,302338.3,2769597
CC123452,10008241434,3,100,302109.7,2777875
CC125668,10012232330,2,100,301291.3,2775296
CE103500,10012070830,2,100,306030.8,2771317
CE106964,10006111258,2,100,305934.6563,2765780
C9114306,10011161200,2,100,301269.4,2771470
CD114715,10006042010,2,100,300726.3556,2778838.869
CI120321,10007291750,2,100,306277.4,2770096
CC121807,10007111600,3,100,302106.3,2777875
C5115769,10007082140,3,100,306026,2771317
CH108904,10007311450,3,100,309199.2,2772196
CE106703,10002190945,2,100,307196.0498,2764839.508
CB119605,10011201514,2,100,306529.5,2771731
CI124764,10011291538,2,100,305334.5,2768441
CG127410,10011151240,2,100,310138.9,2774278
CG123138,10005271640,3,100,308809.5037,2775187.04
CH110517,10001041640,2,100,308014.3888,2771201.521
C7126119,10007022215,3,100,302047.2,2772502
CA108839,10008311139,3,100,300304.2,2769417
C6119770,10009171325,3,100,299178.2,2767734
CH105169,10003161458,3,100,307782.875,2771151.5
C7124758,10003290932,2,100,303592.0313,2771004.75
C8127875,10012251835,3,100,302176,2769394
C7124730,10004291410,3,100,303340.0059,2771056.009
CC118463,10009041931,3,100,302015.1,2777837
C7125499,10005071400,2,100,303346.9906,2771449.01
CF105861,10009131858,2,100,303763.6,2766575
CD112176,10001141110,2,100,299789.0841,2780562.96
C7125664,10005191830,3,100,303780.5716,2772566.337
CC124214,10009190850,3,100,302215.4,2776312
CB119204,10010191832,3,100,306110.5,2771626
C8118835,10002151640,2,100,303546.2003,2769794.548
CG126085,10010091940,3,100,306030.8,2771315
C5119329,10010242341,2,100,300352.8,2773121
CG123629,10007231359,3,100,310832.4,2774327
C6113619,10009021150,2,100,300012.1,2768871
CG125834,10010211905,3,100,306552.9,2774687
CD116523,10011121030,2,100,300708,2778404
CD115959,10009151645,2,100,299662.1,2778902
CC120528,10004231406,2,100,307069.762,2780424.956
CB116712,10009130036,3,100,303900.3,2771022
C6117556,10009190116,2,100,299767.3,2770077
CD110120,10001081100,3,100,301202.1104,2778948.935
C6111040,10005211855,3,100,299409.4254,2770514.983
CC124101,10010171820,3,100,301248,2776264
CE110103,10002171620,3,100,307083.4416,2765181.989
CE108432,10009090637,2,100,306585.8,2764329
C5119596,10011150910,2,100,301268.2,2771474
CD109301,10002080940,2,100,300589.1563,2778147.5
CA109783,10005311200,2,100,301061.4816,2769822.499
C5115868,10007211523,2,100,300581.5,2771593
CC120579,10004091351,2,100,301244.5823,2776266.517
CB114620,10005151330,3,100,306416.9,2772433.208
C5115541,10005051430,3,100,301220.2859,2773052.24
C5118090,10010120928,2,100,300963.2,2771560
CC118224,10001200835,3,100,302412.9681,2776693.177
CB119427,10012120841,2,100,305036.9,2772005
CH105264,10004041931,2,100,310221.2813,2772505
C8123219,10006191300,2,100,303636.9375,2767592.5
CE109084,10007280015,2,100,306029.2,2771315
CG126742,10012012254,2,100,306023.8,2771318
CB112697,10003060843,2,100,304077.6415,2772756.314
C8124237,10011071410,2,100,302331.8,2768679
C7121520,10001110940,2,100,305288.971,2775477.578
CI113910,10011111538,3,100,305491.4,2768481
CI120640,10010252136,3,100,306104.8,2770661
CD116493,10011092150,2,100,299659.3,2780526
CC122112,10005150924,2,100,300882.9892,2775377.965
CA107475,10003171840,2,100,301036.6935,2768985.166
C8122425,10005192050,3,100,302782.0827,2769245.125
C7134534,10012230800,2,100,304602.2,2775772
CA107769,10002080950,2,100,300770.0161,2769175.017
CI121996,10012050735,2,100,307151.1,2769740
CG124181,10006270830,2,100,309669.5966,2773585.282
CI122266,10012070842,3,100,305432.4,2769763
CE107007,10005090745,3,100,305678.9063,2764836.75
CI122325,10012151243,3,100,306555.7,2771433
CD114763,10005212020,3,100,300401.0625,2778947.75
CI118791,10005221450,2,100,306330.625,2769107.25
CC126552,10012021234,2,100,300552.6,2775613
C8123317,10007241730,3,100,303881.1,2770952
C7123759,10004271811,3,100,303370.5313,2771895.5
C7126198,10006061317,2,100,302897.183,2772569.693
C6117630,10010280830,2,100,306026.9,2771314
CI115026,10002210805,3,100,305949.5625,2770478
CI120498,10009091550,2,100,305538,2769656
CG122362,10004201130,2,100,306898.3126,2773297.506
C7129843,10010291037,2,100,304602.6,2775767
CG121537,10005160820,3,100,308120.5,2773751
CI115501,10004210937,3,100,307417.1875,2770417.25
CG123087,10005241110,2,100,309775.2135,2775659.733
CI116911,10006071407,3,100,306266.0938,2770959.75
CG121772,10006271445,2,100,307616.875,2774291
CB119266,10010300932,3,100,304057.3,2771432
CI121466,10010291700,2,100,306027.1,2771318
CC119270,10001121650,3,100,302597.5,2778369
CI117378,10007241355,3,100,305702.6,2769914
C6117798,10011140830,3,100,299216.2,2768510
C7135161,10012122020,2,100,302597.8,2771418
C9111152,10012062053,2,100,306029.5,2771313
CA109939,10004071530,2,100,302716.4033,2767890.273
CE107084,10004271835,2,100,305683.0696,2764105.702
CE109117,10009101220,3,100,306659.3,2765220
C9113781,10005211110,3,100,301048.0154,2771081.999
CH104710,10009031845,2,100,311212,2772015
CG121757,10006112220,2,100,307842.5444,2772432.231
CD115269,10005111445,2,100,296421.5938,2780257.75
C5115444,10005071400,2,100,300355,2773120
C7125310,10004281930,2,100,303164.9754,2772108.458
C8123656,10007141810,2,100,303218,2770541
CB115316,10006140815,2,100,306267.4624,2773101.889
C7125623,10004281605,3,100,302955.4249,2771148.597
C9113036,10004242315,2,100,300469.0392,2770717.697
CG124757,10008181743,2,100,306028.6,2771316
C9113379,10010212007,3,100,302742.9,2770932
C7122621,10001290820,3,100,303412.696,2773751.309
C5114149,10003161245,2,100,301606.625,2773893.75
CI119733,10007101037,2,100,307901.5,2770865
C8121478,10004192110,2,100,302849.2051,2769434.767
CI122151,10012060920,2,100,305760.4,2769434
CC125448,10011010930,3,100,306030.3,2771314
C7116180,10005120952,3,100,301944.0132,2771646.843
CG120985,10002201151,2,100,307339.0714,2773545.239
C8119043,10002061540,2,100,304971.7987,2770685.886
C6113063,10003291805,2,100,299056.7519,2769486.792
CI118894,10005161500,3,100,307258.4375,2770880.25
C6118004,10012251755,3,100,299623.2,2769282
C7123438,10002211800,2,100,303305.8144,2771850.123
CB115059,10007211513,2,100,306545.7,2771713
CC125566,10011302004,3,100,302419.1,2776693
C6113979,10007021200,3,100,299431.8,2768215
CG124072,10008101130,2,100,306028,2771314
CD118784,10012151330,3,100,299443.2,2780085
CD113272,10007021830,3,100,300520.4,2778531
CD115158,10004081155,2,100,300916.7672,2779093.869
CF107476,10012200320,3,100,304671.7,2766183
CE107738,10011030700,2,100,306806.7,2765080
CF105962,10011051020,2,100,306029.9,2771318
C7134245,10012241720,2,100,302206.2,2773424
C7129177,10010021028,2,100,301909.4,2773954
CE107592,10011070528,2,100,306024.6,2771314
CA107507,10003292102,2,100,302434,2767330
CD113025,10011291000,3,100,299524.1,2779468
C7124513,10005261644,3,100,303136.5625,2774205.25
C8121966,10005031230,1,100,302313.933,2769426.576
CD113753,10007202040,2,100,299689.4,2781259
CC119438,10004171020,2,100,302497.0465,2778663.246
CI113504,10001211830,3,100,306458.8125,2769778.25
C5116159,10006122010,3,100,301017.375,2773362
CE109215,10008011320,2,100,306030.9,2771316
CE106995,10004131341,2,100,306818.2012,2765177.728
CG124350,10008181137,3,100,307513.8,2775368
CD116124,10009070540,2,100,297946.1,2781314
C8125362,10009021145,2,100,302565.7,2769770
CG122202,10003041900,2,100,310832.3125,2774619.25
CG123921,10007241240,3,100,308988.9,2775436
C6112980,10003270700,2,100,299306.125,2768156
C7127510,10007240705,2,100,303785.9,2771386
C9113806,10003081400,2,100,300771.0111,2771080.99
C8128416,10012192035,3,100,306026.6,2771317
CD115873,10008131120,2,100,306028,2771314
CC119676,10004072214,2,100,302898.928,2777173.049
CF107533,10012222150,2,100,303858.6,2765300
CG119736,10001161225,3,100,310905.8298,2773998.093
